id,name,type,sex,origin,genre,language,year,tracks,second year
Edit,Edith Piaf,1,1,5,NA,NA,NA,NA,NA
EdSh,Ed Sheeran,1,2,1,NA,NA,NA,NA,NA
ELCA,EL CAPITXN,1,2,10,NA,NA,NA,NA,NA
Ella,Ella Mai,1,1,1,NA,NA,NA,NA,NA
Elle,Ellen Berg,1,1,9,NA,NA,NA,NA,NA
Elli,Ellis Miah,1,2,2,NA,NA,NA,NA,NA
Eloh,Elohim,1,1,2,NA,NA,NA,NA,NA
Elto,Elton John,1,2,1,NA,NA,NA,NA,NA
Eltv,Eltvo,1,NA,NA,NA,NA,NA,NA,NA
Emil,Emily Weisband,1,1,2,NA,NA,NA,NA,NA
Emile,Emile Haynie,1,2,2,NA,NA,NA,NA,NA
Emily,Emily Warren,1,1,2,NA,NA,NA,NA,NA
Emin,Eminem,1,2,2,NA,NA,NA,NA,NA
Etta,Etta Zelmani,1,1,9,NA,NA,NA,NA,NA
Fall,Fallin' Dild,1,NA,NA,NA,NA,NA,NA,NA
Fars,Farsi,1,NA ,NA,NA,NA,NA,NA,NA
Fath,Father John Misty,1,2,2,NA,NA,NA,NA,NA
fiftyCe,50 Cent,1,2,2,NA,NA,NA,NA,NA
Fine,Fine Line by Harry Styles,2,NA,NA,1,1,2020,12,NA
FINN,FINNEAS,1,2,2,NA,NA,NA,NA,NA
fivextwenty,5x20 All the BEST!! 1999-2019 by ARASHI,2,NA,NA,14,6,2019,67,NA
folk,folklore by Taylor Swift,2,NA,NA,5,1,2020,16,NA
Fran,Frank Dukes,1,2,7,NA,NA,NA,NA,NA
Franc,Frances,1,1,1,NA,NA,NA,NA,NA
Frank,Frank Rodgers,1,2,2,NA,NA,NA,NA,NA
Fred,Fred again,1,2,1,NA,NA,NA,NA,NA
FredB,Fred Ball,1,2,10,NA,NA,NA,NA,NA
Fredd,Freddie Mercury,1,2,10,NA,NA,NA,NA,NA
Fredr,"Fredrik ""Figge"" Boström",1,2,9,NA,NA,NA,NA,NA
Fredri,Fredrik Thomander,1,2,9,NA,NA,NA,NA,NA
Fumi,Fumiya Fujii,1,2,10,NA,NA,NA,NA,NA
Fura,Furaha,1,NA,NA,NA,NA,NA,NA,NA
FuT,F&T,1,NA,NA,NA,NA,NA,NA,NA
Futu,Future Nostalgia by Dua Lipa,2,NA,NA,1,1,2020,11,NA
Future,Future,1,2,2,NA,NA,NA,NA,NA
Geor,George Harrison,1,2,1,NA,NA,NA,NA,NA
GHST,GHSTLOOP,1,NA,NA,NA,NA,NA,NA,NA
Gigi,Gigi (JPN),1,NA,NA,NA,NA,NA,NA,NA
GIRL,GIRLI,1,1,1,NA,NA,NA,NA,NA
Goro,Goro. T,1,NA,NA,NA,NA,NA,NA,NA
Gran,Grandmaster Flash,1,2,2,NA,NA,NA,NA,NA
GregK,Greg Kurstin,1,2,2,NA,NA,NA,NA,NA
GregM,Greg McKee,1,2,2,NA,NA,NA,NA,NA
Gust,Gusten Dahlqvist,1,2,9,NA,NA,NA,NA,NA
Hals,Halsey,1,1,2,NA,NA,NA,NA,NA
Happ,Happy Perez,1,2,2,NA,NA,NA,NA,NA
Harr,Harry Styles,1,2,1,NA,NA,NA,NA,NA
HARV,HARV,1,2,2,NA,NA,NA,NA,NA
HER,H.E.R.,1,1,2,NA,NA,NA,NA,NA
HIKA,HIKARI (JPN),1,2,10,NA,NA,NA,NA,NA
Hild,Hilda,1,1,9,NA,NA,NA,NA,NA
Hill,Hillary Lindsey,1,1,2,NA,NA,NA,NA,NA
Hiro,Hiroo Ooyagi,1,2,10,NA,NA,NA,NA,NA
Hiss,Hiss Noise,1,2,10,NA,NA,NA,NA,NA
hitm,"""hitman"" Bang",1,2,10,NA,NA,NA,NA,NA
Holl,Hollywood's Bleeding by Post Malone,2,NA ,NA,2,1,2020,17,NA
hs,hs (JPN),1,NA,NA,NA,NA,NA,NA,NA
HSuz,H.Suzuki,1,NA,NA,NA,NA,NA,NA,NA
Hund,Hundred Plus,1,NA,NA,NA,NA,NA,NA,NA
HYDR,HYDRANT (JPN),1,NA,NA,NA,NA,NA,NA,NA
HYPE,HYPER SLIPPER,1,NA,NA,NA,NA,NA,NA,NA
IanK,Ian Kirkpatrick,1,2,2,NA,NA,NA,NA,NA
Icec,Icecream drum,1,NA,NA,NA,NA,NA,NA,NA
iiSA,iiSAK (JPN),1,NA,NA,NA,NA,NA,NA,NA
Illa,Illangelo,1,2,7,NA,NA,NA,NA,NA
Ilse,Ilsey,1,1,2,NA,NA,NA,NA,NA
ILYA,ILYA,1,2,9,NA,NA,NA,NA,NA
Irvi,Irving Wallman,1,NA,NA,NA,NA,NA,NA,NA
Ishu,Ishu,1,NA,NA,NA,NA,NA,NA,NA
Ivan,Ivan Jackson,1,2,2,NA,NA,NA,NA,NA
Jack,Jack Antonoff,1,2,2,NA,NA,NA,NA,NA
Jaha,Jahaan Sweet,1,2,2,NA,NA,NA,NA,NA
Jame,James F Reynolds,1,2,1,NA,NA,NA,NA,NA
JasonE,Jason Evigan,1,2,2,NA,NA,NA,NA,NA
JasonI,Jason Isbell,1,2,2,NA,NA,NA,NA,NA
JaVa,JaVale McGee,1,2,2,NA,NA,NA,NA,NA
Jayr,Jayrah Gibson,1,2,2,NA,NA,NA,NA,NA
JeffBh,Jeff Bhasker,1,2,2,NA,NA,NA,NA,NA
Jess,Jessie Lauren Foutz,1,1,2,NA,NA,NA,NA,NA
Jessi,Jessica Agombar,1,1,1,NA,NA,NA,NA,NA
jhop,j-hope (BTS),1,2,10,NA,NA,NA,NA,NA
JHus,J Hus,1,2,1,NA,NA,NA,NA,NA
Jimi,Jimin (BTS),1,2,10,NA,NA,NA,NA,NA
Jimm,Jimmy Giannos,1,NA,NA,NA,NA,NA,NA,NA
JIN,JIN (BTS),1,2,10,NA,NA,NA,NA,NA
Joak,Joakim Björnberg,1,NA,NA,NA,NA,NA,NA,NA
JoeA,Joe Alwyn,1,2,1,NA,NA,NA,NA,NA
JoeF,Joe Femi Griffith,1,NA,NA,NA,NA,NA,NA,NA
Joel,Joel Little,1,2,10,NA,NA,NA,NA,NA
JoeR,Joe Reeves,1,2,1,NA,NA,NA,NA,NA
JoHi,Jo Hill,1,1,1,NA,NA,NA,NA,NA
JohnD,John Deacon,1,2,1,NA,NA,NA,NA,NA
JohnL,John Lennon,1,2,1,NA,NA,NA,NA,NA
JohnW,John Wold,1,NA,NA,NA,NA,NA,NA,NA
Jord,Jordan K. Johnson,1,2,2,NA,NA,NA,NA,NA
Jose,Joseph Frierson,1,2,NA,NA,NA,NA,NA,NA
JoshuaG,Joshua Gudwin,1,2,2,NA,NA,NA,NA,NA
JoshuaW,Joshua Williams,1,2,7,NA,NA,NA,NA,NA
JPro,JProof,1,2,2,NA,NA,NA,NA,NA
JTCu,J.T. Cure,1,2,2,NA,NA,NA,NA,NA
JuliaM,Julia Michaels,1,1,2,NA,NA,NA,NA,NA
JuliaR,Julia Ross,1,1,2,NA,NA,NA,NA,NA
July,July Jones,1,1,1,NA,NA,NA,NA,NA
Jung,Jung Kook (BTS),1,1,10,NA,NA,NA,NA,NA
Juni,Junior Jokinen,1,NA,NA,NA,NA,NA,NA,NA
JustinB,Justin Bieber,1,2,7,NA,NA,NA,NA,NA
JustinT,Justin Tranter,1,2,2,NA,NA,NA,NA,NA
JustinV,Justin Vernon,1,2,2,NA,NA,NA,NA,NA
JuT,J&T (JPN),1,2,10,NA,NA,NA,NA,NA
Kaan,Kaan Günesberk,1,2,7,NA,NA,NA,NA,NA
KAMI,KAMILLE,1,1,1,NA,NA,NA,NA,NA
Kand,Kandi,1,1,2,NA,NA,NA,NA,NA
Kany,Kanye West,1,2,2,NA,NA,NA,NA,NA
Kayd,Kaydence,1,1,2,NA,NA,NA,NA,NA
Kehl,Kehlani,1,1,2,NA,NA,NA,NA,NA
Kenn,Kennedi,1,1,2,NA,NA,NA,NA,NA
Kens,Kenshi Yonezu,1,2,10,NA,NA,NA,NA,NA
KevinB,Kevin Briggs,1,2,2,NA,NA,NA,NA,NA
Kevinbo,Kevin borg,1,2,10,NA,NA,NA,NA,NA
KevinP,Kevin Parker,1,2,10,NA,NA,NA,NA,NA
Khal,Khalid,1,2,2,NA,NA,NA,NA,NA
KidC,Kid Culture,1,2,2,NA,NA,NA,NA,NA
KidH,Kid Harpoon,1,2,1,NA,NA,NA,NA,NA
Kita,Kitagawa Yujin,1,2,10,NA,NA,NA,NA,NA
Kohe,Kohei Ohkura,1,NA,NA,NA,NA,NA,NA,NA
Kohs,Kohsuke Oshima,1,2,10,NA,NA,NA,NA,NA
Koic,Koichiro Muroya,1,2,10,NA,NA,NA,NA,NA
Kont,Kontantin Scherer,1,2,3,NA,NA,NA,NA,NA
Kosu,Kosuke Morimoto,1,2,10,NA,NA,NA,NA,NA
Kouj,Koji Makaino,1,2,10,NA,NA,NA,NA,NA
KOZ,KOZ,1,2,7,NA,NA,NA,NA,NA
Krys,Krysta Youngs,1,1,2,NA,NA,NA,NA,NA
Lady,Lady Gaga,1,1,2,NA,NA,NA,NA,NA
Laxc,Laxcity,1,2,10,NA,NA,NA,NA,NA
LeeS,Lee Seu Ran,1,1,10,NA,NA,NA,NA,NA
Lela,Leland,1,2,2,NA,NA,NA,NA,NA
Levi,Levi (KOR),1,NA,NA,NA,NA,NA,NA,NA
LilB,Lil Baby,1,2,2,NA,NA,NA,NA,NA
LilD,Lil Dicky,1,2,2,NA,NA,NA,NA,NA
Lind,Lindel Deon Nelson,1,NA,NA,NA,NA,NA,NA,NA
lori,lori (JPN),1,NA,NA,NA,NA,NA,NA,NA
LoriM,Lori McKenna,1,1,2,NA,NA,NA,NA,NA
Loui,Louis Bell,1,2,2,NA,NA,NA,NA,NA
Louig,Louiguy,1,2,4,NA,NA,NA,NA,NA
Love,Lover by Taylor Swift,2,NA,NA,1,1,2019,18,NA
Ludw,Ludwig Lindell,1,2,9,NA,NA,NA,NA,NA
Luka,Lukas Nelson,1,2,2,NA,NA,NA,NA,NA
LUTR,LUTRA,1,NA,NA,NA,NA,NA,NA,NA
Majid,Majid Al Maskati,1,2,7,NA,NA,NA,NA,NA
Mane,Maneesh,1,2,7,NA,NA,NA,NA,NA
MAPO,MAP OF THE SOUL: PERSONA by BTS,2,NA,NA,11,6,2019,7,NA
MAPOsev,MAP OF THE SOUL: 7 by BTS,2,NA,NA,11,6,2020,20,NA
Marc,Marcus McCoan,1,2,1,NA,NA,NA,NA,NA
Mari,Mariya Takeuchi,1,1,10,NA,NA,NA,NA,NA
Mario,Mario Winans,1,2,2,NA,NA,NA,NA,NA
MarkN,Mark Nilan Jr.,1,2,2,NA,NA,NA,NA,NA
MarkR,Mark Ronson,1,2,1,NA,NA,NA,NA,NA
Mart,Martin Sjolie,1,2,10,NA,NA,NA,NA,NA
Mary,Mary Frierson,1,1,NA,NA,NA,NA,NA,NA
Masa,Masami Tozawa,1,NA,NA,NA,NA,NA,NA,NA
Masas,Masashi Ohtsuki,1,NA,NA,NA,NA,NA,NA,NA
Matth,Matthew Tavares,1,2,7,NA,NA,NA,NA,NA
Matty,Matty Thomson,1,2,1,NA,NA,NA,NA,NA
MaxG,Max Grant,1,NA,NA,NA,NA,NA,NA,NA
MaxL,Max Lynedoch Graham,1,2,1,NA,NA,NA,NA,NA
MaxM,Max Martin,1,2,9,NA,NA,NA,NA,NA
MaxW,Max Wartell,1,NA,NA,NA,NA,NA,NA,NA
Meek,Meek Mill,1,2,2,NA,NA,NA,NA,NA
Mela,Melanie Joy Fontana,1,1,2,NA,NA,NA,NA,NA
Meta,Metaphor (KOR),1,NA,NA,NA,NA,NA,NA,NA
Metr,Metro Boomin,1,2,2,NA,NA,NA,NA,NA
Mfms,MfmsiQ,1,NA,NA,NA,NA,NA,NA,NA
Mich,"Michel ""Lindgren"" Schulz",1,2,3,NA,NA,NA,NA,NA
Michael,"Michael ""Mikey"" Foster",1,2,2,NA,NA,NA,NA,NA
MichaelH,Michael Hutchence,1,2,10,NA,NA,NA,NA,NA
Mick,Mick Schultz,1,2,2,NA,NA,NA,NA,NA
MIKE,MIKE DEAN,1,2,2,NA,NA,NA,NA,NA
MikeM,Mike McTaggart,1,NA,NA,NA,NA,NA,NA,NA
Mitc,Mitch Rowland,1,2,2,NA,NA,NA,NA,NA
Mizz,Nizzy,1,2,1,NA,NA,NA,NA,NA
Moke,Mokeyzz,1,2,1,NA,NA,NA,NA,NA
MorM,MorMor,1,2,7,NA,NA,NA,NA,NA
MUSS,MUSSASHI,1,NA,NA,NA,NA,NA,NA,NA
Nasr,Nasri,1,2,7,NA,NA,NA,NA,NA
Nata,Natalie Hemby,1,1,2,NA,NA,NA,NA,NA
Neon,Neon Boy,1,NA,NA,NA,NA,NA,NA,NA
NickM,Nick Monson,1,2,2,NA,NA,NA,NA,NA
NickMi,Nick Mira,1,2,2,NA,NA,NA,NA,NA
Nine,Nineteen85,1,2,7,NA,NA,NA,NA,NA
Nive,Nive,1,2,10,NA,NA,NA,NA,NA
Njom,Njomza,1,1,2,NA,NA,NA,NA,NA
Nobb,Nobby,1,NA,NA,NA,NA,NA,NA,NA
NosixC,No. 6 Collaborations Project by Ed Sheeran,2,NA,NA,1,1,2019,15,NA
Noti,Notinbed,1,NA,NA,NA,NA,NA,NA,NA
Octo,Octobar (Kimono Co.),1,NA,NA,NA,NA,NA,NA,NA
Olan,Olaniyi Akinkunmi,1,NA,NA,NA,NA,NA,NA,NA
Oliv,Oliver Riedel,1,2,3,NA,NA,NA,NA,NA
Oneo,Oneohtrix Point Never,1,2,2,NA,NA,NA,NA,NA
OscarH,Oscar Hammerstein II,1,2,2,NA,NA,NA,NA,NA
OscarHo,Oscar Holter,1,2,9,NA,NA,NA,NA,NA
OvyO,Ovy On The Drums,1,2,10,NA,NA,NA,NA,NA
Owen,Owen Roberts,1,2,NA,NA,NA,NA,NA,NA
Ozzy,Ozzy Osbourne,1,2,1,NA,NA,NA,NA,NA
pady,padyy (JPN),1,NA,NA,NA,NA,NA,NA,NA
Pard,Pardison Fontaine,1,2,2,NA,NA,NA,NA,NA
PaulK,Paul Kennerley,1,2,1,NA,NA,NA,NA,NA
PaulL,Paul Landers,1,2,3,NA,NA,NA,NA,NA
PaulM,Paul McCartney,1,2,1,NA,NA,NA,NA,NA
Paulo,Paulo Londra,1,2,10,NA,NA,NA,NA,NA
Pdog,Pdogg,1,2,10,NA,NA,NA,NA,NA
Pete,Pete Kelleher,1,2,1,NA,NA,NA,NA,NA
PeterN,Peter Nord,1,2,9,NA,NA,NA,NA,NA
PeterS,Peter Svensson,1,2,9,NA,NA,NA,NA,NA
Phil,Phil Beaudreau,1,2,2,NA,NA,NA,NA,NA
Pipp,Pippi Svensson,1,NA,NA,NA,NA,NA,NA,NA
PnBR,PnB Rock,1,2,2,NA,NA,NA,NA,NA
PooB,Poo Bear,1,2,2,NA,NA,NA,NA,NA
PopW,Pop Wansel,1,2,2,NA,NA,NA,NA,NA
Post,Post Malone,1,2,2,NA,NA,NA,NA,NA
Prin,Printz Board,1,2,2,NA,NA,NA,NA,NA
Princ,Prince 85,1,NA,NA,NA,NA,NA,NA,NA
Pris,Priscilla Renea,1,1,2,NA,NA,NA,NA,NA
QQ,QQ,1,NA,NA,NA,NA,NA,NA,NA
Quav,Quavo,1,2,2,NA,NA,NA,NA,NA
Ramm,Rammstein by Rammstein,2,NA,NA,9,2,2019,11,NA
Rand,Randy Runyon,1,NA,NA,NA,NA,NA,NA,NA
RayM,Ray Murray,1,NA,2,NA,NA,NA,NA,NA
Rich,Richelle Alleyne,1,1,7,NA,NA,NA,NA,NA
RichardR,Richard Rodgers,1,2,2,NA,NA,NA,NA,NA
RichardZ,Richard Z. Kruspe,1,2,3,NA,NA,NA,NA,NA
Rick,Ricky Reed,1,2,2,NA,NA,NA,NA,NA
Rico,Rico Wade,1,2,2,NA,NA,NA,NA,NA
Ring,Ringo Starr,1,2,1,NA,NA,NA,NA,NA
RM,RM (BTS),1,2,10,NA,NA,NA,NA,NA
Roge,Roger Taylor,1,2,1,NA,NA,NA,NA,NA
Roma,Roman Campolo,1,2,2,NA,NA,NA,NA,NA
Royc,Royce.H,1,NA,NA,NA,NA,NA,NA,NA
RUCC,RUCCA,1,NA,NA,NA,NA,NA,NA,NA
Ruut,Ruuth,1,1,3,NA,NA,NA,NA,NA
Ryan,Ryan Lawrie,1,2,1,NA,NA,NA,NA,NA
SAKR,SAKRA,1,NA,NA,NA,NA,NA,NA,NA
Samm,Sammy Witte,1,NA,NA,NA,NA,NA,NA,NA
SAMU,Samuel Waermö,1,2,9,NA,NA,NA,NA,NA
Sara,Sarah Hudson,1,1,2,NA,NA,NA,NA,NA
Sash,Sasha Sirota,1,2,2,NA,NA,NA,NA,NA
Sava,Savan Kotecha,1,2,2,NA,NA,NA,NA,NA
SawA,Saw Arrow,1,NA,NA,NA,NA,NA,NA,NA
Sawar,Sawara Kouta,1,NA,NA,NA,NA,NA,NA,NA
Scoo,Scootie,1,2,2,NA,NA,NA,NA,NA
Sean,Sean D,1,NA,NA,NA,NA,NA,NA,NA
seventhA,7th Avenue,1,NA,NA,NA,NA,NA,NA,NA
SGLe,SG Lewis,1,2,1,NA,NA,NA,NA,NA
Shak,Shakka Philip,1,2,1,NA,NA,NA,NA,NA
Shel,Shellback,1,1,9,NA,NA,NA,NA,NA
Shin,Shin Tanimoto,1,NA,NA,NA,NA,NA,NA,NA
Shing,Shingo Asari,1,2,10,NA,NA,NA,NA,NA
Shinno,Shinnosuke (buzz-Vibes),1,2,10,NA,NA,NA,NA,NA
ShoS,Sho Sakurai,1,2,10,NA,NA,NA,NA,NA
SHUN,SHUN (JPN),1,2,10,NA,NA,NA,NA,NA
SHUY,SHUYA,1,2,NA,NA,NA,NA,NA,NA
SIA,SIA,1,1,10,NA,NA,NA,NA,NA
Simo,Simon Janlöv,1,2,9,NA,NA,NA,NA,NA
SINU,SIN/UNITe,1,NA,NA,NA,NA,NA,NA,NA
Skri,Skrillex,1,2,2,NA,NA,NA,NA,NA
Slee,Sleepy Brown,1,2,2,NA,NA,NA,NA,NA
Sleep,Sleep Deez,1,2,2,NA,NA,NA,NA,NA
Slow,Slow Rabbit,1,2,10,NA,NA,NA,NA,NA
Solu,Soluna (JPN),1,NA,NA,NA,NA,NA,NA,NA
Song,Song Jae Kyung,1,2,NA,NA,NA,NA,NA,NA
Soun,Sounwave,1,2,2,NA,NA,NA,NA,NA
SQUA,SQUAREF,1,NA,NA,NA,NA,NA,NA,NA
Stat,Static Major,1,2,2,NA,NA,NA,NA,NA
Stef,Stefan Johnson,1,2,2,NA,NA,NA,NA,NA
Stell,Stella Jang,1,1,10,NA,NA,NA,NA,NA
ster,stereograph (JPN),1,NA,10,NA,NA,NA,NA,NA
Stev,Steve Mac,1,2,1,NA,NA,NA,NA,NA
STnk,S-Tnk,1,NA,NA,NA,NA,NA,NA,NA
Stor,Stormzy,1,2,1,NA,NA,NA,NA,NA
STRA,STRAY SHEEP by Kenshi Yonezu,2,NA,NA,12,6,2020,15,NA
StVi,St. Vincent,1,1,2,NA,NA,NA,NA,NA
Suga,Suga (BTS),1,2,10,NA,NA,NA,NA,NA
SugaS,Suga Shikao,1,2,10,NA,NA,NA,NA,NA
Summ,Summer Walker,1,2,2,NA,NA,NA,NA,NA
Supr,Supreme Boi,1,2,10,NA,NA,NA,NA,NA
Swae,Swae Lee,1,2,2,NA,NA,NA,NA,NA
SZA,SZA,1,1,2,NA,NA,NA,NA,NA
Tada,Tada Shinya,1,2,10,NA,NA,NA,NA,NA
Tain,Tainy,1,2,10,NA,NA,NA,NA,NA
Taka,Takashi Miura,1,2,10,NA,NA,NA,NA,NA
Take,Takehiko Iida,1,2,10,NA,NA,NA,NA,NA
TAKES,TAKESHI (bewiN),1,2,10,NA,NA,NA,NA,NA
Takesh,Takeshi Aida,1,2,10,NA,NA,NA,NA,NA
Taku,Taku Yoshioka,1,2,10,NA,NA,NA,NA,NA
Takuy,Takuya Harada,1,NA,NA,NA,NA,NA,NA,NA
Tats,Tatsuro Yamashita,1,2,10,NA,NA,NA,NA,NA
Tayl,Taylor Swift,1,1,2,NA,NA,NA,NA,NA
Tayla,Tayla Parx,1,1,2,NA,NA,NA,NA,NA
TBHi,TBHits,1,2,2,NA,NA,NA,NA,NA
Than,"Thank u, next by Ariana Grande",2,NA,NA,1,2,2019,12,NA
TheK,The KristoMan,1,2,10,NA,NA,NA,NA,NA
TheW,The Weeknd,1,2,7,NA,NA,NA,NA,NA
Till,Till Lindermann,1,2,3,NA,NA,NA,NA,NA
Timb,Timbaland,1,2,2,NA,NA,NA,NA,NA
TimS,Tim Staffell,1,2,1,NA,NA,NA,NA,NA
TomB,Tom Barnes,1,2,1,NA,NA,NA,NA,NA
TomS,Tom Strahle,1,2,NA,NA,NA,NA,NA,NA
TomW,Tom Wiklund,1,NA,NA,NA,NA,NA,NA,NA
Tove,Tove Lo,1,1,9,NA,NA,NA,NA,NA
Trav,Travis Scott,1,2,2,NA,NA,NA,NA,NA
Troy,Troye Sivan,1,2,10,NA,NA,NA,NA,NA
TSUK,TSUKASA,1,NA,NA,NA,NA,NA,NA,NA
Tush,Tushar Apte,1,2,8,NA,NA,NA,NA,NA
TylerA,Tyler Armes,1,2,2,NA,NA,NA,NA,NA
TylerJ,Tyler Johnson,1,2,2,NA,NA,NA,NA,NA
UPSA,UPSAHL,1,1,2,NA,NA,NA,NA,NA
