id,name,type,sex,origin,genre,language,year,tracks,second year
TTHa,"Tameka ""Tiny"" Harris",1,1,2,NA,NA,NA,NA,NA
Twis,Twista,1,2,2,NA,NA,NA,NA,NA
TyJo,Tyler Johnson,1,2,2,NA,NA,NA,NA,NA
TyKe,Tyrone Kelsie,1,1,2,NA,NA,NA,NA,NA
Unap,Unapologetic by Rihanna,2,NA,NA,1,1,2012,14,NA
Unde,Under the Mistletoe by Justin Bieber,2,NA,NA,13,1,2011,11,NA
Unor,Unorthodox Jukebox by Bruno Mars,2,NA,NA,1,1,2013,10,NA
UpAl,Up All Night by One Direction,2,NA,NA,1,1,2012,13,NA
Ursu,Ursula Yancy,1,2,2,NA,NA,NA,NA,NA
ValerieSi,Valerie Simpson,1,1,2,NA,NA,NA,NA,NA
VincentPo,Vincent Pontare,1,2,9,NA,NA,NA,NA,NA
Vinn,Vinny Venditto,1,2,2,NA,NA,NA,NA,NA
VinRo,Vin Rock,1,2,2,NA,NA,NA,NA,NA
WallyBr,Wally Bryson,1,2,2,NA,NA,NA,NA,NA
WalterAf,Walter Afanasieff,1,2,10,NA,NA,NA,NA,NA
WalterKe,Walter Kent,1,2,2,NA,NA,NA,NA,NA
WalterMu,Walter Murphy,1,2,2,NA,NA,NA,NA,NA
WalterRo,Walter Rollins,1,2,2,NA,NA,NA,NA,NA
WayneHe,Wayne Hector,1,2,1,NA,NA,NA,NA,NA
WayneSe,Wayne Sermon,1,2,2,NA,NA,NA,NA,NA
WillCh,Will Champion,1,2,1,NA,NA,NA,NA,NA
william,will i am,1,2,2,NA,NA,NA,NA,NA
WilliamAt,William Attaway,1,2,2,NA,NA,NA,NA,NA
WillyWi,Willy Will,1,2,2,NA,NA,NA,NA,NA
Wins,Winston Marshall,1,2,1,NA,NA,NA,NA,NA
Wolf,Wolfgang Düren,1,2,3,NA,NA,NA,NA,NA
Wond,9th Wonder,1,2,2,NA,NA,NA,NA,NA
x,x by Ed Sheeran,2,NA,NA,1,1,2014,12,NA
YEBB,YEBBA,1,1,2,NA,NA,NA,NA,NA
Yode,Yodelice,1,2,5,NA,NA,NA,NA,NA
YoGu,Yoon Guitar,1,2,10,NA,NA,NA,NA,NA
YoMC,Young MC,1,2,1,NA,NA,NA,NA,NA
Youn,Young Fyre,1,2,2,NA,NA,NA,NA,NA
YuEx,Yung Exclusive,1,2,2,NA,NA,NA,NA,NA
YuNa,Yukimi Nagano,1,1,9,NA,NA,NA,NA,NA
Yung,Yung Ladd,1,2,2,NA,NA,NA,NA,NA
YuYa,Yutaka Yamada,1,2,10,NA,NA,NA,NA,NA
Zaca,Zacari,1,2,2,NA,NA,NA,NA,NA
ZAYN,ZAYN,1,2,1,NA,NA,NA,NA,NA
Zedd,Zedd,1,2,10,NA,NA,NA,NA,NA
